Project name,Repo url,Commit url,Commit hash,Commit message,Commit date,Filename,Buggy file url,Fixed file url,Diff,Buggy line number,Buggy line,Fixed line
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/26794a7c1234d5b34f489f804e05d0bacdaebbe8,26794a7c1234d5b34f489f804e05d0bacdaebbe8,"Fixed XOAUTH generator defaults bug, updated README",2012-03-23 13:39:10+02:00,xoauth.js,https://github.com/andris9/Nodemailer/raw/784b60feb84f30c69801b908d156f7403cbae590/lib/xoauth.js,https://github.com/andris9/Nodemailer/raw/26794a7c1234d5b34f489f804e05d0bacdaebbe8/lib/xoauth.js,"@@ -54,7 +54,7 @@ function generateXOAuthStr(options, callback){
 	
 	baseStr = generateOAuthBaseStr(options.method || ""GET"", requestUrl, params);
 	
-	signatureKey = escapeAndJoin([options.consumerSecret, options.tokenSecret || ""anonymous""]);
+	signatureKey = escapeAndJoin([options.consumerSecret || ""anonymous"", options.tokenSecret]);
 	params.oauth_signature = hmacSha1(baseStr, signatureKey);
 
 	paramsStr = Object.keys(params).sort().map(function(key){
",57,"signatureKey = escapeAndJoin([options.consumerSecret, options.tokenSecret || ""anonymous""]);","signatureKey = escapeAndJoin([options.consumerSecret || ""anonymous"", options.tokenSecret]);"
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/d2d3debcd5f855e7aa66cce6b71ec85c23b4e328,d2d3debcd5f855e7aa66cce6b71ec85c23b4e328,"Fixed custom envelope bug, fixes #79",2012-03-28 20:52:06+03:00,stub.js,https://github.com/andris9/Nodemailer/raw/a9acb36d7ad41f6bd9931edbce4b869288d3a013/lib/engines/stub.js,https://github.com/andris9/Nodemailer/raw/d2d3debcd5f855e7aa66cce6b71ec85c23b4e328/lib/engines/stub.js,"@@ -31,7 +31,7 @@ StubTransport.prototype.sendMail = function(emailMessage, callback) {
     });
     
     emailMessage.on(""end"", function(){
-        callback(null, {message: output});
+        callback(null, {message: output, envelope: emailMessage.getEnvelope()});
     });
 
     emailMessage.streamMessage();
",34,"callback(null, {message: output});","callback(null, {message: output, envelope: emailMessage.getEnvelope()});"
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/976a9de2d639fd8c98d7f1c08ca93fcdf80c1133,976a9de2d639fd8c98d7f1c08ca93fcdf80c1133,"fixed minor issues, updated readme etc.",2012-04-03 12:02:36+03:00,example_dkim.js,https://github.com/andris9/Nodemailer/raw/52cf687f88e74e7188c6cd87a09d830a9a413060/examples/example_dkim.js,https://github.com/andris9/Nodemailer/raw/976a9de2d639fd8c98d7f1c08ca93fcdf80c1133/examples/example_dkim.js,"@@ -25,7 +25,7 @@ var message = {
     subject: 'Nodemailer is unicode friendly ✔', //
 
     headers: {
-        'X-Laziness-level': 1000,
+        'X-Laziness-level': 1000
     },
 
     // plaintext body
",28,"'X-Laziness-level': 1000,",'X-Laziness-level': 1000
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/976a9de2d639fd8c98d7f1c08ca93fcdf80c1133,976a9de2d639fd8c98d7f1c08ca93fcdf80c1133,"fixed minor issues, updated readme etc.",2012-04-03 12:02:36+03:00,example_sendmail.js,https://github.com/andris9/Nodemailer/raw/52cf687f88e74e7188c6cd87a09d830a9a413060/examples/example_sendmail.js,https://github.com/andris9/Nodemailer/raw/976a9de2d639fd8c98d7f1c08ca93fcdf80c1133/examples/example_sendmail.js,"@@ -55,7 +55,7 @@ var message = {
 
 console.log('Sending Mail');
 
-transport.send_mail(message, function(error){
+transport.sendMail(message, function(error){
     if(error){
         console.log('Error occured');
         console.log(error.message);
",58,"transport.send_mail(message, function(error){","transport.sendMail(message, function(error){"
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/976a9de2d639fd8c98d7f1c08ca93fcdf80c1133,976a9de2d639fd8c98d7f1c08ca93fcdf80c1133,"fixed minor issues, updated readme etc.",2012-04-03 12:02:36+03:00,example_ses.js,https://github.com/andris9/Nodemailer/raw/52cf687f88e74e7188c6cd87a09d830a9a413060/examples/example_ses.js,https://github.com/andris9/Nodemailer/raw/976a9de2d639fd8c98d7f1c08ca93fcdf80c1133/examples/example_ses.js,"@@ -59,7 +59,7 @@ var message = {
 
 console.log('Sending Mail');
 
-transport.send_mail(message, function(error){
+transport.sendMail(message, function(error){
     if(error){
         console.log('Error occured');
         console.log(error.message);
",62,"transport.send_mail(message, function(error){","transport.sendMail(message, function(error){"
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/976a9de2d639fd8c98d7f1c08ca93fcdf80c1133,976a9de2d639fd8c98d7f1c08ca93fcdf80c1133,"fixed minor issues, updated readme etc.",2012-04-03 12:02:36+03:00,example_smtp.js,https://github.com/andris9/Nodemailer/raw/52cf687f88e74e7188c6cd87a09d830a9a413060/examples/example_smtp.js,https://github.com/andris9/Nodemailer/raw/976a9de2d639fd8c98d7f1c08ca93fcdf80c1133/examples/example_smtp.js,"@@ -24,7 +24,7 @@ var message = {
     subject: 'Nodemailer is unicode friendly ✔', //
 
     headers: {
-        'X-Laziness-level': 1000,
+        'X-Laziness-level': 1000
     },
 
     // plaintext body
",27,"'X-Laziness-level': 1000,",'X-Laziness-level': 1000
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/0059ec0cf8e84ef5f45dd37753501fb87f6c6a6b,0059ec0cf8e84ef5f45dd37753501fb87f6c6a6b,fix for old api auth bug,2012-04-14 22:31:14+03:00,smtp.js,https://github.com/andris9/Nodemailer/raw/36d191c14c9812b3a2909598d928c76187bcd7dc/lib/engines/smtp.js,https://github.com/andris9/Nodemailer/raw/0059ec0cf8e84ef5f45dd37753501fb87f6c6a6b/lib/engines/smtp.js,"@@ -55,7 +55,7 @@ SMTPTransport.prototype.initOptions = function(){
         }
         this.options.auth.user = this.options.auth.user || this.options.user;
         this.options.auth.pass = this.options.auth.pass || this.options.pass;
-        this.options.auth.pass = this.options.auth.XOAuthToken || this.options.XOAuthToken;
+        this.options.auth.XOAuthToken = this.options.auth.XOAuthToken || this.options.XOAuthToken;
     }
     
     if(this.options.ssl){
",58,this.options.auth.pass = this.options.auth.XOAuthToken || this.options.XOAuthToken;,this.options.auth.XOAuthToken = this.options.auth.XOAuthToken || this.options.XOAuthToken;
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/05a8a9a3469dabd1f95618d42c5f2e5a615bad87,05a8a9a3469dabd1f95618d42c5f2e5a615bad87,"bugfix (adding ""-i"" to sendmail command line for each new mail)  by copying this.args instead of just making a reference

We need to copy this.args instead of just making a reference because we get ane extra ""-i"" parameters for every mail sent, like this (exim log):

464 args: send
mail -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i -i 
-i -i -i -i -i -i -i -i -i -i -i -i -i -i ....

We could probably make it more efficient by initializing ""-i"" in constructor for this.args and in the default args initializer ( [""-f""].concat(envelope.from).concat(envelope.to) ), but I just wanted to provide a bugfix first.",2014-05-14 11:33:16+02:00,sendmail.js,https://github.com/andris9/Nodemailer/raw/3a6cba3af16b8225f69aaf35a54a7d0ffb1e665e/lib/engines/sendmail.js,https://github.com/andris9/Nodemailer/raw/05a8a9a3469dabd1f95618d42c5f2e5a615bad87/lib/engines/sendmail.js,"@@ -54,7 +54,7 @@ function SendmailTransport(config){
 SendmailTransport.prototype.sendMail = function sendMail(emailMessage, callback){
 
     var envelope = emailMessage.getEnvelope(),
-        args = this.args || [""-f""].concat(envelope.from).concat(envelope.to),
+        args = this.args ? this.args.slice() : [""-f""].concat(envelope.from).concat(envelope.to),
         sendmail,
         cbCounter = 2,
         didCb,
",57,"args = this.args || [""-f""].concat(envelope.from).concat(envelope.to),","args = this.args ? this.args.slice() : [""-f""].concat(envelope.from).concat(envelope.to),"
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/3cc618a5e97e8efbba93a64700efab8e30193797,3cc618a5e97e8efbba93a64700efab8e30193797,"Fixed tests, bumped mailcomposer",2016-01-20 15:10:11+02:00,.eslintrc.js,https://github.com/andris9/Nodemailer/raw/9b752cf51c849cbab2d447101d25780466011e47/.eslintrc.js,https://github.com/andris9/Nodemailer/raw/3cc618a5e97e8efbba93a64700efab8e30193797/.eslintrc.js,"@@ -45,7 +45,7 @@ module.exports = {
         'no-bitwise': 2,
         'no-lonely-if': 2,
         'no-mixed-spaces-and-tabs': 2,
-        'no-console': 0
+        'no-console': 2
     },
     env: {
         es6: false,
",48,'no-console': 0,'no-console': 2
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/b3b17c683c2c51ee9cbaca3883b3314c2c47f791,b3b17c683c2c51ee9cbaca3883b3314c2c47f791,v3.0.1. Fixed an error that was thrown if disableFileAccess was used,2017-02-03 18:31:54+02:00,mail-message.js,https://github.com/andris9/Nodemailer/raw/9f958853431119bab7ff9a3ed370df80ea06b529/lib/mailer/mail-message.js,https://github.com/andris9/Nodemailer/raw/b3b17c683c2c51ee9cbaca3883b3314c2c47f791/lib/mailer/mail-message.js,"@@ -35,7 +35,7 @@ class MailMessage {
         // force specific keys from transporter options
         ['disableFileAccess', 'disableUrlAccess'].forEach(key => {
             if (key in options) {
-                data[key] = this.options[key];
+                this.data[key] = options[key];
             }
         });
     }
",38,data[key] = this.options[key];,this.data[key] = options[key];
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/bb7bc112fa60571409a7c3306c98ddf04d83ce26,bb7bc112fa60571409a7c3306c98ddf04d83ce26,Fix call toString on undefined/null,2017-06-08 17:17:25+02:00,index.js,https://github.com/andris9/Nodemailer/raw/41b19d91f1306e5b9ae9b94acc3f1c3d3ed81c5f/lib/smtp-connection/index.js,https://github.com/andris9/Nodemailer/raw/bb7bc112fa60571409a7c3306c98ddf04d83ce26/lib/smtp-connection/index.js,"@@ -863,7 +863,7 @@ class SMTPConnection extends EventEmitter {
             notify = notify.join(',');
         }
 
-        let orcpt = (params.orcpt || params.recipient).toString() || null;
+        let orcpt = (params.orcpt || params.recipient || '').toString() || null;
         if (orcpt && orcpt.indexOf(';') < 0) {
             orcpt = 'rfc822;' + orcpt;
         }
",866,let orcpt = (params.orcpt || params.recipient).toString() || null;,let orcpt = (params.orcpt || params.recipient || '').toString() || null;
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/e21741799d59397364b63c555dc00e0afe079c15,e21741799d59397364b63c555dc00e0afe079c15,"Fix reporting error for incomplete credentials

- Add test for completely missing credentials
- Add test for partially missing credentials (eg. user is defined, but
  password is missing)
- Fix reporting ""Missing credentials"" error for only partially defined
  credentials",2017-11-13 21:55:30+02:00,index.js,https://github.com/andris9/Nodemailer/raw/9e0e926b8e06afa6b772eaf632ce6e76d033124f/lib/smtp-connection/index.js,https://github.com/andris9/Nodemailer/raw/e21741799d59397364b63c555dc00e0afe079c15/lib/smtp-connection/index.js,"@@ -330,7 +330,7 @@ class SMTPConnection extends EventEmitter {
             this._authMethod = (this._supportedAuth[0] || 'PLAIN').toUpperCase().trim();
         }
 
-        if (this._authMethod !== 'XOAUTH2' && !this._auth.credentials) {
+        if (this._authMethod !== 'XOAUTH2' && (!this._auth.credentials || !this._auth.credentials.user || !this._auth.credentials.pass)) {
             if (this._auth.user && this._auth.pass) {
                 this._auth.credentials = {
                     user: this._auth.user,
",333,if (this._authMethod !== 'XOAUTH2' && !this._auth.credentials) {,if (this._authMethod !== 'XOAUTH2' && (!this._auth.credentials || !this._auth.credentials.user || !this._auth.credentials.pass)) {
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/81198b1bfe58463901bd760d68a41944fe1c9f34,81198b1bfe58463901bd760d68a41944fe1c9f34,Fix some incorrect JSDoc,2018-06-15 17:13:17-05:00,index.js,https://github.com/andris9/Nodemailer/raw/9464025862293e549bb322036c16dfb5c3521b34/lib/sendmail-transport/index.js,https://github.com/andris9/Nodemailer/raw/81198b1bfe58463901bd760d68a41944fe1c9f34/lib/sendmail-transport/index.js,"@@ -16,7 +16,7 @@ const shared = require('../shared');
  *  * **args** an array of arguments for the sendmail binary
  *
  * @constructor
- * @param {Object} optional config parameter for the AWS Sendmail service
+ * @param {Object} optional config parameter for Sendmail
  */
 class SendmailTransport {
     constructor(options) {
",19,* @param {Object} optional config parameter for the AWS Sendmail service,* @param {Object} optional config parameter for Sendmail
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/81198b1bfe58463901bd760d68a41944fe1c9f34,81198b1bfe58463901bd760d68a41944fe1c9f34,Fix some incorrect JSDoc,2018-06-15 17:13:17-05:00,index.js,https://github.com/andris9/Nodemailer/raw/9464025862293e549bb322036c16dfb5c3521b34/lib/stream-transport/index.js,https://github.com/andris9/Nodemailer/raw/81198b1bfe58463901bd760d68a41944fe1c9f34/lib/stream-transport/index.js,"@@ -14,7 +14,7 @@ const LeUnix = require('../sendmail-transport/le-unix');
  *  * **newline** either 'windows' or 'unix'
  *
  * @constructor
- * @param {Object} optional config parameter for the AWS Sendmail service
+ * @param {Object} optional config parameter
  */
 class StreamTransport {
     constructor(options) {
",17,* @param {Object} optional config parameter for the AWS Sendmail service,* @param {Object} optional config parameter
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/0ee0a224d762a68a25df60d937090b338121449e,0ee0a224d762a68a25df60d937090b338121449e,"Update index.js

Fixed a typo in params for _onSocketError",2019-03-24 21:08:36+02:00,index.js,https://github.com/andris9/Nodemailer/raw/7b8582552c983dcbe1a4d66ed9c42b6621bde5eb/lib/smtp-connection/index.js,https://github.com/andris9/Nodemailer/raw/0ee0a224d762a68a25df60d937090b338121449e/lib/smtp-connection/index.js,"@@ -187,7 +187,7 @@ class SMTPConnection extends EventEmitter {
          * Callbacks for socket's listeners
          */
         this._onSocketData = (chunk) => this._onData(chunk);
-        this._onSocketError = (error) => this._onError(err, 'ECONNECTION', false, 'CONN');
+        this._onSocketError = (error) => this._onError(error, 'ESOCKET', false, 'CONN');
         this._onSocketClose = () => this._onClose();
         this._onSocketEnd = () => this._onEnd();
         this._onSocketTimeout = () => this._onTimeout();
",190,"this._onSocketError = (error) => this._onError(err, 'ECONNECTION', false, 'CONN');","this._onSocketError = (error) => this._onError(error, 'ESOCKET', false, 'CONN');"
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/d5fde05837e17ae2cc7e67e7a497f8c7183f7b9f,d5fde05837e17ae2cc7e67e7a497f8c7183f7b9f,fixed linting,2020-02-21 21:24:21+02:00,index.js,https://github.com/andris9/Nodemailer/raw/796289cca8584a8da1da1e00891b84a09934a71d/lib/smtp-pool/index.js,https://github.com/andris9/Nodemailer/raw/d5fde05837e17ae2cc7e67e7a497f8c7183f7b9f/lib/smtp-pool/index.js,"@@ -1,4 +1,4 @@
-
+'use strict';
 
 const EventEmitter = require('events');
 const PoolResource = require('./pool-resource');
",1,,'use strict';
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/3bfc5452f74e84d8f9aacb2eec7b8a4726b5b40d,3bfc5452f74e84d8f9aacb2eec7b8a4726b5b40d,fix: `requeueAttempts=n` should requeue `n` times,2020-03-11 15:36:59+02:00,index.js,https://github.com/andris9/Nodemailer/raw/c73bb333a5c8bc5d9094883757e5ac6b30652271/lib/smtp-pool/index.js,https://github.com/andris9/Nodemailer/raw/3bfc5452f74e84d8f9aacb2eec7b8a4726b5b40d/lib/smtp-pool/index.js,"@@ -420,7 +420,7 @@ class SMTPPool extends EventEmitter {
             return true;
         }
 
-        return queueEntry.requeueAttempts && queueEntry.requeueAttempts < this.options.maxRequeues;
+        return queueEntry.requeueAttempts < this.options.maxRequeues;
     }
 
     _failDeliveryOnConnectionClose(connection) {
",423,return queueEntry.requeueAttempts && queueEntry.requeueAttempts < this.options.maxRequeues;,return queueEntry.requeueAttempts < this.options.maxRequeues;
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/271f91b7a87c7449114a4e29e8321b6d09bdfb77,271f91b7a87c7449114a4e29e8321b6d09bdfb77,"Update index.js

Fix wrong comparison.
this.textEncoding was set before, this.transferEncoding is always undefined",2021-02-25 10:24:55+02:00,index.js,https://github.com/andris9/Nodemailer/raw/9b5fb94767c6d9ba0851dc487b5b4a2842cdae75/lib/mime-node/index.js,https://github.com/andris9/Nodemailer/raw/271f91b7a87c7449114a4e29e8321b6d09bdfb77/lib/mime-node/index.js,"@@ -451,7 +451,7 @@ class MimeNode {
                         transferEncoding = this._getTextEncoding(this.content) === 'Q' ? 'quoted-printable' : 'base64';
                     } else {
                         // we can not check content for a stream, so either use preferred encoding or fallback to QP
-                        transferEncoding = this.transferEncoding === 'B' ? 'base64' : 'quoted-printable';
+                        transferEncoding = this.textEncoding === 'B' ? 'base64' : 'quoted-printable';
                     }
                 } else if (!/^(multipart|message)\//i.test(contentType)) {
                     transferEncoding = transferEncoding || 'base64';
",454,transferEncoding = this.transferEncoding === 'B' ? 'base64' : 'quoted-printable';,transferEncoding = this.textEncoding === 'B' ? 'base64' : 'quoted-printable';
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/1d4bf765021598fe2e80015ec0bb86ebe640f267,1d4bf765021598fe2e80015ec0bb86ebe640f267,"Fix typo in qp/index.js

lenght -> length",2022-01-24 19:15:40+02:00,index.js,https://github.com/andris9/Nodemailer/raw/1cb2dc568bb08d55bd308b862d13782172216fb2/lib/qp/index.js,https://github.com/andris9/Nodemailer/raw/1d4bf765021598fe2e80015ec0bb86ebe640f267/lib/qp/index.js,"@@ -149,7 +149,7 @@ function checkRanges(nr, ranges) {
  *
  * @constructor
  * @param {Object} options Stream options
- * @param {Number} [options.lineLength=76] Maximum lenght for lines, set to false to disable wrapping
+ * @param {Number} [options.lineLength=76] Maximum length for lines, set to false to disable wrapping
  */
 class Encoder extends Transform {
     constructor(options) {
",152,"* @param {Number} [options.lineLength=76] Maximum lenght for lines, set to false to disable wrapping","* @param {Number} [options.lineLength=76] Maximum length for lines, set to false to disable wrapping"
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/75a1504e10f20156ef2cecefc27e47e588ab2c80,75a1504e10f20156ef2cecefc27e47e588ab2c80,fix: DSN recipient gets ignored,2022-03-21 09:42:16+02:00,index.js,https://github.com/andris9/Nodemailer/raw/97efb04f84dd9eb24d8c80f5f95804b7c38b1d4b/lib/smtp-connection/index.js,https://github.com/andris9/Nodemailer/raw/75a1504e10f20156ef2cecefc27e47e588ab2c80/lib/smtp-connection/index.js,"@@ -1108,7 +1108,7 @@ class SMTPConnection extends EventEmitter {
             notify = notify.join(',');
         }
 
-        let orcpt = (params.orcpt || params.recipient || '').toString() || null;
+        let orcpt = (params.recipient || params.orcpt || '').toString() || null;
         if (orcpt && orcpt.indexOf(';') < 0) {
             orcpt = 'rfc822;' + orcpt;
         }
",1111,let orcpt = (params.orcpt || params.recipient || '').toString() || null;,let orcpt = (params.recipient || params.orcpt || '').toString() || null;
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/6a1381cbf1b293f6ea306f72cde6c252f9a45ec8,6a1381cbf1b293f6ea306f72cde6c252f9a45ec8,"Fix typo in base64/index.js

lenght -> length",2022-05-09 14:51:21+02:00,index.js,https://github.com/andris9/Nodemailer/raw/38e5773826ddc0ab2355557bcd2db38b9e8aac09/lib/base64/index.js,https://github.com/andris9/Nodemailer/raw/6a1381cbf1b293f6ea306f72cde6c252f9a45ec8/lib/base64/index.js,"@@ -51,7 +51,7 @@ function wrap(str, lineLength) {
  *
  * @constructor
  * @param {Object} options Stream options
- * @param {Number} [options.lineLength=76] Maximum lenght for lines, set to false to disable wrapping
+ * @param {Number} [options.lineLength=76] Maximum length for lines, set to false to disable wrapping
  */
 class Encoder extends Transform {
     constructor(options) {
",54,"* @param {Number} [options.lineLength=76] Maximum lenght for lines, set to false to disable wrapping","* @param {Number} [options.lineLength=76] Maximum length for lines, set to false to disable wrapping"
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/585b12a6a040eb89769f73a8e8ff148e4b292706,585b12a6a040eb89769f73a8e8ff148e4b292706,Resolver fixes (#1438),2022-07-06 15:07:51+03:00,index.js,https://github.com/andris9/Nodemailer/raw/3e0578d0c883a65134a5ecec07e775c25a91ec8e/lib/smtp-pool/index.js,https://github.com/andris9/Nodemailer/raw/585b12a6a040eb89769f73a8e8ff148e4b292706/lib/smtp-pool/index.js,"@@ -627,7 +627,7 @@ class SMTPPool extends EventEmitter {
 
                         finalize();
                     });
-                } else if (!auth && connection.allowsAuth) {
+                } else if (!auth && connection.allowsAuth && options.forceAuth) {
                     let err = new Error('Authentication info was not provided');
                     err.code = 'NoAuth';
 
",630,} else if (!auth && connection.allowsAuth) {,} else if (!auth && connection.allowsAuth && options.forceAuth) {
Nodemailer,https://github.com/andris9/Nodemailer,https://github.com/andris9/Nodemailer/commit/8a2acddab3dc1bad6933a85c2303f68db8857f43,8a2acddab3dc1bad6933a85c2303f68db8857f43,fix sendMail function: callback should be optional (#1490),2022-12-08 09:28:29+02:00,index.js,https://github.com/andris9/Nodemailer/raw/b5ab28e2fc586566acb0209e4f577dc44796b68f/lib/mailer/index.js,https://github.com/andris9/Nodemailer/raw/8a2acddab3dc1bad6933a85c2303f68db8857f43/lib/mailer/index.js,"@@ -137,7 +137,7 @@ class Mail extends EventEmitter {
      * @param {Object} data E-data description
      * @param {Function?} callback Callback to run once the sending succeeded or failed
      */
-    sendMail(data, callback) {
+    sendMail(data, callback = null) {
         let promise;
 
         if (!callback) {
",140,"sendMail(data, callback) {","sendMail(data, callback = null) {"
yargs,https://github.com/bcoe/yargs,https://github.com/bcoe/yargs/commit/430fafcf1683d23774772826581acff84b456827,430fafcf1683d23774772826581acff84b456827,argv._ fixed by fixing the coffee detection,2011-02-01 00:01:12-08:00,index.js,https://github.com/bcoe/yargs/raw/343b8afefd98af274ebe21b5a16b3a949ec5429f/index.js,https://github.com/bcoe/yargs/raw/430fafcf1683d23774772826581acff84b456827/index.js,"@@ -2,7 +2,7 @@ module.exports = Argv;
 var path = require('path');
 
 // Hack to work when loaded with CoffeeScript
-if (process.argv.length < 2 || process.argv[0] != 'node') {
+if (process.argv.length < 2 || !process.argv[0].match(/(?:^|\/)node$/)) {
     process.argv = ['coffee', ''].concat(process.argv);
 }
 
",5,if (process.argv.length < 2 || process.argv[0] != 'node') {,if (process.argv.length < 2 || !process.argv[0].match(/(?:^|\/)node$/)) {
yargs,https://github.com/bcoe/yargs,https://github.com/bcoe/yargs/commit/79bae938b0acfb603fdbf06b10b4a221ef425ccd,79bae938b0acfb603fdbf06b10b4a221ef425ccd,"fix for alias(key, aliases)",2011-05-15 23:07:10-07:00,index.js,https://github.com/bcoe/yargs/raw/0826c9f462109feab2bc7a99346d22e72bf774b7/index.js,https://github.com/bcoe/yargs/raw/79bae938b0acfb603fdbf06b10b4a221ef425ccd/index.js,"@@ -72,7 +72,7 @@ function Argv (args, cwd) {
         }
         else if (Array.isArray(y)) {
             y.forEach(function (yy) {
-                self.alias(x, y);
+                self.alias(x, yy);
             });
         }
         else {
",75,"self.alias(x, y);","self.alias(x, yy);"
yargs,https://github.com/bcoe/yargs,https://github.com/bcoe/yargs/commit/b01bda8d86e455bbf74ce497864cb8ab5b9fb847,b01bda8d86e455bbf74ce497864cb8ab5b9fb847,[fix test] Update to ensure optimist is aware of default booleans. Associated tests included,2011-06-12 23:53:39-04:00,index.js,https://github.com/bcoe/yargs/raw/aa753e7c54fb3a12f513769a0ff6d54aa0f63943/index.js,https://github.com/bcoe/yargs/raw/b01bda8d86e455bbf74ce497864cb8ab5b9fb847/index.js,"@@ -303,7 +303,7 @@ function Argv (args, cwd) {
     function parseArgs () {
         var argv = { _ : [], $0 : self.$0 };
         Object.keys(flags.bools).forEach(function (key) {
-            setArg(key, false);
+            setArg(key, defaults[key] || false);
         });
         
         function setArg (key, val) {
",306,"setArg(key, false);","setArg(key, defaults[key] || false);"
yargs,https://github.com/bcoe/yargs,https://github.com/bcoe/yargs/commit/775b343c3da0984969031bf2340a13c8567c9304,775b343c3da0984969031bf2340a13c8567c9304,fixed nested object setter test,2011-12-08 21:49:15-08:00,parse.js,https://github.com/bcoe/yargs/raw/8a475b21b8dd0a47d0242da59a07ca84a190f145/test/parse.js,https://github.com/bcoe/yargs/raw/775b343c3da0984969031bf2340a13c8567c9304/test/parse.js,"@@ -315,7 +315,7 @@ exports['nested dotted objects'] = function () {
         baz : 4,
         quux : {
             quibble : 5,
-            quux : { o_O : true },
+            o_O : true
         },
     });
     assert.deepEqual(argv.beep, { boop : true });
",318,"quux : { o_O : true },",o_O : true
yargs,https://github.com/bcoe/yargs,https://github.com/bcoe/yargs/commit/d09b71980ef711b6cf3918cd19beec8257e40e82,d09b71980ef711b6cf3918cd19beec8257e40e82,"If ""default"" is set to false it was not passed on, fixed.",2011-12-30 22:57:26+01:00,index.js,https://github.com/bcoe/yargs/raw/6e74aa7b46a65773e20c0cb68d2d336d4a0d553d/index.js,https://github.com/bcoe/yargs/raw/d09b71980ef711b6cf3918cd19beec8257e40e82/index.js,"@@ -168,7 +168,7 @@ function Argv (args, cwd) {
         else {
             if (opt.alias) self.alias(key, opt.alias);
             if (opt.demand) self.demand(key);
-            if (opt.default) self.default(key, opt.default);
+            if (typeof opt.default!='undefined') self.default(key, opt.default);
             
             if (opt.boolean || opt.type === 'boolean') {
                 self.boolean(key);
",171,"if (opt.default) self.default(key, opt.default);","if (typeof opt.default!='undefined') self.default(key, opt.default);"
yargs,https://github.com/bcoe/yargs,https://github.com/bcoe/yargs/commit/ee692b37554c70a0bb16389a50a26b66745cbbea,ee692b37554c70a0bb16389a50a26b66745cbbea,"Fix parsing booleans

Closes #71",2012-09-29 16:08:46-07:00,index.js,https://github.com/bcoe/yargs/raw/f28c0e62ca94f6e0bb2e6d82fc3d91a55e69b903/index.js,https://github.com/bcoe/yargs/raw/ee692b37554c70a0bb16389a50a26b66745cbbea/index.js,"@@ -344,7 +344,7 @@ function Argv (args, cwd) {
                     setArg(key, next);
                     i++;
                 }
-                else if (/true|false/.test(next)) {
+                else if (/^(true|false)$/.test(next)) {
                     setArg(key, next === 'true');
                     i++;
                 }
",347,else if (/true|false/.test(next)) {,else if (/^(true|false)$/.test(next)) {
yargs,https://github.com/bcoe/yargs,https://github.com/bcoe/yargs/commit/6c7a0ec94ce4199a505f0518b4d6635d4e47cc81,6c7a0ec94ce4199a505f0518b4d6635d4e47cc81,Fix for windows. On windows there is no _ in environment.,2013-04-03 21:07:12-07:00,index.js,https://github.com/bcoe/yargs/raw/372ffadf486c3cc943d5dba91877b5d412195f50/index.js,https://github.com/bcoe/yargs/raw/6c7a0ec94ce4199a505f0518b4d6635d4e47cc81/index.js,"@@ -31,7 +31,7 @@ function Argv (args, cwd) {
         .join(' ')
     ;
     
-    if (process.argv[1] == process.env._) {
+    if (process.env._ != undefined && process.argv[1] == process.env._) {
         self.$0 = process.env._.replace(
             path.dirname(process.execPath) + '/', ''
         );
",34,if (process.argv[1] == process.env._) {,if (process.env._ != undefined && process.argv[1] == process.env._) {
